Latitude,Longitude
31.261655,121.474716
31.258656,121.472538
31.258656,121.472538
31.225269,121.491889
31.225269,121.491889
31.117844,121.402074
31.117844,121.402074
31.204999,121.471193
31.204999,121.471193
31.183323,121.447822
31.183323,121.447822
31.183323,121.447822
31.183323,121.447822
31.165339,121.427732
31.165339,121.427732
31.165339,121.427732
31.199721,121.325753
31.199721,121.325753
31.162282,121.426688
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.227165,121.480195
31.227165,121.480195
31.172757,121.425965
31.172757,121.425965
31.176813,121.439114
31.176813,121.439114
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.294609,121.526886
31.318646,121.53899
31.318646,121.53899
31.232857,121.475333
31.202883,121.476296
31.202883,121.476296
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.204999,121.471193
31.204999,121.471193
31.311942,121.54204
31.311942,121.54204
31.131231,121.398758
31.024911,121.255017
30.858416,121.035215
31.171972,121.140685
31.165339,121.427732
31.311942,121.54204
31.172757,121.425965
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.331055,121.52962
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.204999,121.471193
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.296656,121.483976
30.978588,121.581677
30.879413,121.704723
31.204999,121.471193
31.311942,121.54204
31.312979,121.545236
31.196602,121.461665
31.19206,121.438501
31.295347,121.515155
31.311942,121.54204
31.311942,121.54204
30.867838,121.737782
30.867838,121.737782
31.202883,121.476296
31.204999,121.471193
31.204999,121.471193
31.199721,121.325753
31.199721,121.325753
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.283403,121.541263
31.166365,121.419792
31.165339,121.427732
31.165339,121.427732
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.26338,121.517162
31.318646,121.53899
31.168519,121.804669
30.8406,121.251681
30.8406,121.251681
31.312979,121.545236
31.311942,121.54204
31.311942,121.54204
31.312979,121.545236
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.318646,121.53899
31.318646,121.53899
31.318646,121.53899
31.057696,121.207516
31.057696,121.207516
31.096325,121.341209
31.231508,121.577691
31.311942,121.54204
31.311942,121.54204
31.140384,121.620758
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.307268,121.521916
31.228014,121.477667
31.261655,121.474716
31.204999,121.471193
31.204999,121.471193
31.311942,121.54204
31.236009,121.478941
31.202883,121.476296
31.204999,121.471193
31.204999,121.471193
31.204999,121.471193
31.204999,121.471193
31.204999,121.471193
31.204999,121.471193
31.29962,121.536202
31.204999,121.471193
31.204999,121.471193
31.204999,121.471193
31.204999,121.471193
34.638922,119.467017
31.311942,121.54204
31.311942,121.54204
31.28386,121.530324
31.312979,121.545236
31.312979,121.545236
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.276349,121.39526
31.276349,121.39526
31.42225,121.355698
31.41351,121.367585
31.41351,121.367585
31.311942,121.54204
31.311942,121.54204
30.867838,121.737782
30.867838,121.737782
30.879413,121.704723
30.879413,121.704723
31.228014,121.477667
31.204999,121.471193
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.054324,121.793035
31.108567,121.766873
31.225269,121.491889
31.20901,121.478403
31.204999,121.471193
31.311942,121.54204
31.311942,121.54204
31.140384,121.620758
31.155148,121.597536
31.151539,121.41109
31.151539,121.41109
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.311942,121.54204
31.302086,121.510034
31.302086,121.510034
